speaker,utterance,no_se,taps_pretrained,enc_best,ce_best
p56,p56_u82,0.5428571428571428,0.3,0.2857142857142857,0.17142857142857143
p56,p56_u83,0.4230769230769231,0.34615384615384615,0.3076923076923077,0.2692307692307692
p56,p56_u84,0.6274509803921569,0.4117647058823529,0.43137254901960786,0.35294117647058826
p56,p56_u85,0.5352112676056338,0.36619718309859156,0.3380281690140845,0.38028169014084506
p56,p56_u86,0.5064935064935064,0.3116883116883117,0.33766233766233766,0.2597402597402597
p56,p56_u87,0.52,0.42,0.3,0.28
p56,p56_u88,0.484375,0.3125,0.203125,0.203125
p56,p56_u89,0.7272727272727273,0.20454545454545456,0.18181818181818182,0.11363636363636363
p56,p56_u90,0.5897435897435898,0.28205128205128205,0.21794871794871795,0.2692307692307692
p56,p56_u91,0.46875,0.203125,0.171875,0.140625
p56,p56_u92,0.2391304347826087,0.06521739130434782,0.043478260869565216,0.06521739130434782
p56,p56_u93,0.5428571428571428,0.34285714285714286,0.2714285714285714,0.2
p56,p56_u94,0.734375,0.234375,0.328125,0.25
p56,p56_u95,0.5652173913043478,0.2318840579710145,0.2753623188405797,0.2753623188405797
p56,p56_u96,0.4864864864864865,0.17567567567567569,0.14864864864864866,0.08108108108108109
p56,p56_u97,0.3333333333333333,0.2318840579710145,0.21739130434782608,0.15942028985507245
p56,p56_u98,0.5833333333333334,0.2916666666666667,0.2708333333333333,0.125
p56,p56_u99,0.5714285714285714,0.08163265306122448,0.1836734693877551,0.061224489795918366
